quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,7.640000000000000124e-01,1.671496609036475434e+01,1.715407339876593795e+01,1.766573053058742460e+01,1.826859398125118261e+01,1.867229900911513951e+01
0.000000000000000000e+00,7.686666666666667203e-01,1.679806915481642449e+01,1.724047446700916453e+01,1.776225347998563819e+01,1.836771976670197404e+01,1.876211131495265150e+01
0.000000000000000000e+00,7.733333333333334281e-01,1.690122477777945065e+01,1.732061394374349561e+01,1.786145282322796390e+01,1.846752676909400748e+01,1.885860184823627961e+01
0.000000000000000000e+00,7.780000000000000249e-01,1.699987350083991089e+01,1.741100928192080133e+01,1.796129354017066504e+01,1.856213497820152725e+01,1.895210842448335598e+01
0.000000000000000000e+00,7.826666666666667327e-01,1.709063212598068660e+01,1.750048454246945795e+01,1.805776463713553781e+01,1.865621733601962973e+01,1.904066753778025856e+01
0.000000000000000000e+00,7.873333333333334405e-01,1.718650444487421680e+01,1.759559917560776299e+01,1.816747836620359635e+01,1.874935492161380779e+01,1.912587066651080647e+01
0.000000000000000000e+00,7.920000000000000373e-01,1.727218530491924042e+01,1.768883147625939500e+01,1.826257737704370498e+01,1.883862728716145440e+01,1.920832958577252825e+01
0.000000000000000000e+00,7.966666666666667451e-01,1.737387702672088707e+01,1.777738637650643483e+01,1.835537408397615167e+01,1.893529583328674804e+01,1.930000525115070786e+01
0.000000000000000000e+00,8.013333333333334529e-01,1.745412418095078166e+01,1.786936784314590199e+01,1.845515695798972189e+01,1.903525090985638357e+01,1.939224504352603162e+01
0.000000000000000000e+00,8.060000000000000497e-01,1.753741977474052760e+01,1.796186384609482189e+01,1.855228358767183039e+01,1.912664542647915056e+01,1.947331836374331715e+01
0.000000000000000000e+00,8.106666666666666465e-01,1.762909165101329023e+01,1.806393174218319686e+01,1.864852925542771089e+01,1.922329796289534798e+01,1.955915714268244798e+01
0.000000000000000000e+00,8.153333333333334654e-01,1.772622451040854941e+01,1.816215272779072265e+01,1.874894928183563891e+01,1.931687675898415790e+01,1.965108475618555062e+01
0.000000000000000000e+00,8.200000000000000622e-01,1.782435590910022682e+01,1.824959540397400559e+01,1.884370177294004378e+01,1.941039666772506678e+01,1.975088215478074360e+01
0.000000000000000000e+00,8.246666666666666590e-01,1.792088026176516280e+01,1.834840619478509538e+01,1.894059789591108256e+01,1.950488547139617168e+01,1.985092695941454721e+01
0.000000000000000000e+00,8.293333333333333668e-01,1.801328427109967123e+01,1.844392671723443300e+01,1.903849591796328866e+01,1.960091924510317440e+01,1.995108859867477946e+01
0.000000000000000000e+00,8.340000000000000746e-01,1.810660215544413987e+01,1.853972320843895361e+01,1.913838504202011848e+01,1.968527403753218863e+01,2.005137112495092921e+01
0.000000000000000000e+00,8.386666666666666714e-01,1.818217967749639641e+01,1.864054419095347370e+01,1.923942234596222178e+01,1.977635531092185417e+01,2.015601886780851260e+01
0.000000000000000000e+00,8.433333333333333792e-01,1.825469804887756808e+01,1.874362628364016459e+01,1.933671446604223831e+01,1.984896796388794016e+01,2.025231501789311395e+01
0.000000000000000000e+00,8.480000000000000870e-01,1.832697794851447881e+01,1.883847036786515261e+01,1.942971818716438293e+01,1.994892532649571848e+01,2.035718433910887626e+01
0.000000000000000000e+00,8.526666666666666838e-01,1.841699905435936557e+01,1.893284044152389001e+01,1.952661508633013554e+01,2.003555076944727276e+01,2.046181415990966812e+01
0.000000000000000000e+00,8.573333333333333917e-01,1.850178554566429412e+01,1.903426890309823705e+01,1.962068369185963590e+01,2.013168185876242333e+01,2.057580250909130370e+01
0.000000000000000000e+00,8.620000000000000995e-01,1.859519062060871875e+01,1.912826544454831534e+01,1.971319325448480697e+01,2.023484746051500593e+01,2.067878205330243091e+01
0.000000000000000000e+00,8.666666666666666963e-01,1.868162513188392282e+01,1.921993726002843772e+01,1.980959225765661813e+01,2.032476156039493276e+01,2.078793086439281979e+01
0.000000000000000000e+00,8.713333333333334041e-01,1.875888741700720530e+01,1.932188307988520393e+01,1.990589829538848932e+01,2.041119244338022654e+01,2.089661552642892772e+01
0.000000000000000000e+00,8.760000000000001119e-01,1.884990778221523655e+01,1.942021818313672199e+01,1.999823064923184290e+01,2.050901871866010495e+01,2.100635492932001824e+01
0.000000000000000000e+00,8.806666666666667087e-01,1.893289598106091276e+01,1.952306073842537160e+01,2.008754074139678636e+01,2.060680270903961997e+01,2.111530766055080832e+01
0.000000000000000000e+00,8.853333333333334165e-01,1.901453917793010007e+01,1.962553514381352926e+01,2.017489119564026367e+01,2.070090461093653644e+01,2.121430640886831753e+01
0.000000000000000000e+00,8.900000000000001243e-01,1.910180961515952092e+01,1.971974073187174525e+01,2.026879268187847316e+01,2.079527855959785043e+01,2.132452064235054223e+01
0.000000000000000000e+00,8.946666666666667211e-01,1.920436915323356075e+01,1.982598208236093740e+01,2.036005674003843424e+01,2.089060821364653719e+01,2.144652727196923792e+01
0.000000000000000000e+00,8.993333333333333179e-01,1.930193215913304527e+01,1.992004518401460444e+01,2.044605598392039170e+01,2.099645282544705793e+01,2.155216191998935926e+01
0.000000000000000000e+00,9.040000000000000258e-01,1.938827089595747566e+01,2.001523220158021488e+01,2.052421145909845990e+01,2.111016086749384613e+01,2.168890127661813949e+01
0.000000000000000000e+00,9.086666666666667336e-01,1.947277664149103060e+01,2.010754727850329004e+01,2.061761480940055336e+01,2.121849234875265111e+01,2.182464094336148364e+01
0.000000000000000000e+00,9.133333333333334414e-01,1.958674587636523512e+01,2.020208154400686595e+01,2.069415642731162919e+01,2.132778540081397622e+01,2.192088935524365212e+01
0.000000000000000000e+00,9.180000000000000382e-01,1.968780582243909905e+01,2.029455235375309385e+01,2.078449587630650086e+01,2.142443566785306075e+01,2.204173540555586897e+01
0.000000000000000000e+00,9.226666666666667460e-01,1.975940170577403521e+01,2.038553716293853668e+01,2.086600425588172669e+01,2.153975369674108364e+01,2.217029834271083644e+01
0.000000000000000000e+00,9.273333333333334538e-01,1.984653497913156528e+01,2.046431148525651267e+01,2.095124184818751445e+01,2.164720381822685624e+01,2.230323883878507374e+01
0.000000000000000000e+00,9.320000000000000506e-01,1.991900861288443636e+01,2.053940679291387994e+01,2.104353998393402847e+01,2.176561139893321339e+01,2.243789695293569864e+01
0.000000000000000000e+00,9.366666666666667584e-01,2.000471080697455761e+01,2.063556017157687705e+01,2.113862919716146394e+01,2.187467293699423365e+01,2.257403405364395610e+01
0.000000000000000000e+00,9.413333333333333552e-01,2.009014243091556295e+01,2.071209288822343098e+01,2.124864795029734665e+01,2.199090157202372353e+01,2.270920725419664876e+01
0.000000000000000000e+00,9.460000000000000631e-01,2.018207413962076302e+01,2.078325920444735431e+01,2.135683504393365695e+01,2.210828552550784210e+01,2.284424345028547521e+01
0.000000000000000000e+00,9.506666666666667709e-01,2.023291088805779481e+01,2.085387061227287475e+01,2.146154372681993294e+01,2.223153730702650677e+01,2.298188565307637532e+01
0.000000000000000000e+00,9.553333333333333677e-01,2.022996440047541711e+01,2.095331813291349121e+01,2.157233645195143623e+01,2.235246152173735368e+01,2.311982390241808361e+01
0.000000000000000000e+00,9.600000000000000755e-01,2.022414951471702338e+01,2.104458442393357487e+01,2.168883178958229152e+01,2.248351871928771217e+01,2.326566121175044799e+01
0.000000000000000000e+00,9.646666666666667833e-01,2.027478573975804466e+01,2.112250834220115792e+01,2.179572939290649458e+01,2.260111689090043541e+01,2.340349783106939441e+01
