quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,7.359999999999999876e-01,1.599228995942754139e+01,1.693955184641525946e+01,1.763706325009048115e+01,1.822571704325259034e+01,1.892766396490406322e+01
0.000000000000000000e+00,7.406666666666666954e-01,1.612620908454749369e+01,1.706130860422052464e+01,1.774968083082315573e+01,1.830946589936062807e+01,1.898614270186325470e+01
0.000000000000000000e+00,7.453333333333334032e-01,1.625103751494992821e+01,1.717437103999822412e+01,1.785276288367871445e+01,1.839645394419372337e+01,1.906019475656619022e+01
0.000000000000000000e+00,7.500000000000000000e-01,1.637621750529662279e+01,1.730326491868217076e+01,1.795275082267786715e+01,1.849543985799979495e+01,1.911715626511684007e+01
0.000000000000000000e+00,7.546666666666667078e-01,1.650164506318192892e+01,1.742153658856991782e+01,1.806300479787776325e+01,1.859602516357745472e+01,1.923471815901636361e+01
0.000000000000000000e+00,7.593333333333334156e-01,1.663640518186151596e+01,1.753717498235252492e+01,1.817708456896122016e+01,1.869718556335742932e+01,1.931068234478613022e+01
0.000000000000000000e+00,7.640000000000000124e-01,1.678585362701713279e+01,1.764707268584460920e+01,1.828682948425616672e+01,1.878449305282551052e+01,1.939669660262324058e+01
0.000000000000000000e+00,7.686666666666667203e-01,1.693571581568282269e+01,1.776118283540344933e+01,1.839011571619912644e+01,1.887030537412410425e+01,1.946684160131875529e+01
0.000000000000000000e+00,7.733333333333334281e-01,1.706950607993670843e+01,1.788924972597720497e+01,1.849227879884534786e+01,1.897131812803846174e+01,1.955570692758027107e+01
0.000000000000000000e+00,7.780000000000000249e-01,1.719395510588506681e+01,1.798628879143734949e+01,1.859246838841087168e+01,1.907945852872889247e+01,1.963135248538148048e+01
0.000000000000000000e+00,7.826666666666667327e-01,1.731825094237713003e+01,1.810891620642933830e+01,1.869358941334325408e+01,1.918230463116100637e+01,1.972095817628527925e+01
0.000000000000000000e+00,7.873333333333334405e-01,1.743199005046778538e+01,1.821123493197440624e+01,1.879340947774056048e+01,1.927969839567465371e+01,1.982597522719068550e+01
0.000000000000000000e+00,7.920000000000000373e-01,1.754889243375917829e+01,1.831913912335994965e+01,1.889180273148223321e+01,1.938671140402825444e+01,1.995663546134882793e+01
0.000000000000000000e+00,7.966666666666667451e-01,1.765589394201833429e+01,1.841246556951660907e+01,1.899482274002151172e+01,1.948801522069860326e+01,2.008106203946929824e+01
0.000000000000000000e+00,8.013333333333334529e-01,1.777426293233184396e+01,1.851761437598509730e+01,1.908347326242140696e+01,1.959524179241271469e+01,2.022388760610056124e+01
0.000000000000000000e+00,8.060000000000000497e-01,1.789223581149351006e+01,1.861289783968552669e+01,1.917240219633793430e+01,1.969328212515869581e+01,2.034765094333511470e+01
0.000000000000000000e+00,8.106666666666666465e-01,1.801189858674548461e+01,1.872172410047227586e+01,1.927044789005200442e+01,1.981195921528899717e+01,2.048120309530870031e+01
0.000000000000000000e+00,8.153333333333334654e-01,1.812799912551451342e+01,1.880653446540787499e+01,1.937585309426416558e+01,1.992704613609693354e+01,2.061973194497068462e+01
0.000000000000000000e+00,8.200000000000000622e-01,1.823829572323054649e+01,1.890517409679932115e+01,1.947212426934314067e+01,2.004972356758646512e+01,2.076339876298378684e+01
0.000000000000000000e+00,8.246666666666666590e-01,1.833899993443728960e+01,1.898532833882341819e+01,1.957861917946563324e+01,2.017510100388799188e+01,2.091142561481619211e+01
0.000000000000000000e+00,8.293333333333333668e-01,1.842327696812704474e+01,1.906466495300474051e+01,1.968367251586061784e+01,2.029948632010173526e+01,2.105343891316888971e+01
0.000000000000000000e+00,8.340000000000000746e-01,1.851246980457158031e+01,1.915700851343179778e+01,1.977938363259015375e+01,2.043080921272763462e+01,2.120640867291639609e+01
0.000000000000000000e+00,8.386666666666666714e-01,1.861857750620347218e+01,1.923497803415255447e+01,1.988023116149362934e+01,2.056825756810496841e+01,2.137733126868545241e+01
0.000000000000000000e+00,8.433333333333333792e-01,1.870569506197131560e+01,1.932960524564801830e+01,1.998848858707919618e+01,2.070205439643874712e+01,2.152046378756950773e+01
