quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,4.700000000000000289e-01,1.111577596646262656e+01,1.173233279348729319e+01,1.225554024427467326e+01,1.281364563459750094e+01,1.345821444462451311e+01
0.000000000000000000e+00,4.746666666666666812e-01,1.122524076473693633e+01,1.183916314953850168e+01,1.235788929072864306e+01,1.291874670783683676e+01,1.356117908913818582e+01
0.000000000000000000e+00,4.793333333333333890e-01,1.133468184527329825e+01,1.194870050561134178e+01,1.246494792388789108e+01,1.302071540879235378e+01,1.366368202252604469e+01
0.000000000000000000e+00,4.840000000000000413e-01,1.144409926047617709e+01,1.205697607606860267e+01,1.257001233393997275e+01,1.312210365366394704e+01,1.376417904995332897e+01
0.000000000000000000e+00,4.886666666666666936e-01,1.155349306952311039e+01,1.216488147601585190e+01,1.267363008322750950e+01,1.322440978185736782e+01,1.386300902529568191e+01
0.000000000000000000e+00,4.933333333333333459e-01,1.166286333827381583e+01,1.227346532501803722e+01,1.277802545413164026e+01,1.332585900569932313e+01,1.396143520967872220e+01
0.000000000000000000e+00,4.979999999999999982e-01,1.177167908654184814e+01,1.238126433632127466e+01,1.288457240539506898e+01,1.342693414871058799e+01,1.405975812009842763e+01
0.000000000000000000e+00,5.026666666666667060e-01,1.187912444469747975e+01,1.248586264303111903e+01,1.298792137369601996e+01,1.352542310622601107e+01,1.415752385175364125e+01
0.000000000000000000e+00,5.073333333333334139e-01,1.199186072361334787e+01,1.259377068914174380e+01,1.309065726317935052e+01,1.362787247893914966e+01,1.425241463008419629e+01
0.000000000000000000e+00,5.120000000000000107e-01,1.210425644296146608e+01,1.269977564470697118e+01,1.319201826023126856e+01,1.372786466893643720e+01,1.434452404203527998e+01
0.000000000000000000e+00,5.166666666666667185e-01,1.221591645131763926e+01,1.280591733244406427e+01,1.329439690536407426e+01,1.382861280752788424e+01,1.443514523332146915e+01
0.000000000000000000e+00,5.213333333333334263e-01,1.232759655116027986e+01,1.290969150256231757e+01,1.339676485940583106e+01,1.392886491040464492e+01,1.452788910292346181e+01
0.000000000000000000e+00,5.260000000000000231e-01,1.243803849752421797e+01,1.301337098244900758e+01,1.350102350430597653e+01,1.402827052063320856e+01,1.462284322378347845e+01
0.000000000000000000e+00,5.306666666666667309e-01,1.254672901380195427e+01,1.311737515996663994e+01,1.360333011992075747e+01,1.412711798498599869e+01,1.471789523985846238e+01
0.000000000000000000e+00,5.353333333333333277e-01,1.265632506817689062e+01,1.322358955654398471e+01,1.370540688563859710e+01,1.422710766936046234e+01,1.481241491669314492e+01
0.000000000000000000e+00,5.400000000000000355e-01,1.276599686352544083e+01,1.332806615221026192e+01,1.380779067463972254e+01,1.432714123406995199e+01,1.490640438587096916e+01
0.000000000000000000e+00,5.446666666666666323e-01,1.287728855727812771e+01,1.343343015799167794e+01,1.391111392280419423e+01,1.442705484879198075e+01,1.500089567240320676e+01
0.000000000000000000e+00,5.493333333333333401e-01,1.298859366144180072e+01,1.354169959860026573e+01,1.401442065065841369e+01,1.452014607070371710e+01,1.508989589048790236e+01
0.000000000000000000e+00,5.540000000000000480e-01,1.310146642853658960e+01,1.365089415558017372e+01,1.411644037822788889e+01,1.461533943737961749e+01,1.518095286454880721e+01
0.000000000000000000e+00,5.586666666666666448e-01,1.321447880558658383e+01,1.375477229707511739e+01,1.421636511070565412e+01,1.471147276589358732e+01,1.527473905038422330e+01
0.000000000000000000e+00,5.633333333333333526e-01,1.332549246822705946e+01,1.385990082796129919e+01,1.431634024639989455e+01,1.480253961490141457e+01,1.536574113429868937e+01
0.000000000000000000e+00,5.680000000000000604e-01,1.343651446046591325e+01,1.396517345584935121e+01,1.441987702291601892e+01,1.489894898235407084e+01,1.545665511035934969e+01
0.000000000000000000e+00,5.726666666666666572e-01,1.354715229863185577e+01,1.406931951459965369e+01,1.452095272742065113e+01,1.499559703525650711e+01,1.554372437763032622e+01
0.000000000000000000e+00,5.773333333333333650e-01,1.365650962299232596e+01,1.417234853136730877e+01,1.462297190580280493e+01,1.509267693426495427e+01,1.563165673221593721e+01
0.000000000000000000e+00,5.820000000000000728e-01,1.376667834919248001e+01,1.427521676869671552e+01,1.472033630661183246e+01,1.518835421245287876e+01,1.572193970118719619e+01
0.000000000000000000e+00,5.866666666666666696e-01,1.386940840228059457e+01,1.437637155709639103e+01,1.482032541052150698e+01,1.528534416085261149e+01,1.581284248219780331e+01
0.000000000000000000e+00,5.913333333333333774e-01,1.397808909281121892e+01,1.447746079977822120e+01,1.492039826129709468e+01,1.537411526237575288e+01,1.590105734678367355e+01
0.000000000000000000e+00,5.960000000000000853e-01,1.408658038141356528e+01,1.458014976860969725e+01,1.501889038980295155e+01,1.546474702446241345e+01,1.598601380114732073e+01
0.000000000000000000e+00,6.006666666666666821e-01,1.419214891340465989e+01,1.468528670536440472e+01,1.511962234241091529e+01,1.555697061137015424e+01,1.606982237772382760e+01
0.000000000000000000e+00,6.053333333333333899e-01,1.429627263188734076e+01,1.478426688964077229e+01,1.521900856129245305e+01,1.564975877442322805e+01,1.615424691480188102e+01
0.000000000000000000e+00,6.100000000000000977e-01,1.440020665306617076e+01,1.488527404366250195e+01,1.531780810214321065e+01,1.574515024191937407e+01,1.623898143189954624e+01
0.000000000000000000e+00,6.146666666666666945e-01,1.450935953790699351e+01,1.498807103182208778e+01,1.541468258264208124e+01,1.584213237885540870e+01,1.632457398853610187e+01
0.000000000000000000e+00,6.193333333333334023e-01,1.461441709470510908e+01,1.508746712326437134e+01,1.551256990115360423e+01,1.593352047708736308e+01,1.640729904601057143e+01
0.000000000000000000e+00,6.240000000000001101e-01,1.472128630174672281e+01,1.518925314137514526e+01,1.561069384612556377e+01,1.603034432280115951e+01,1.650328630829999099e+01
0.000000000000000000e+00,6.286666666666667069e-01,1.482375905355521972e+01,1.528977873024614809e+01,1.570830745807305284e+01,1.612037689446490063e+01,1.659187943055571779e+01
0.000000000000000000e+00,6.333333333333334147e-01,1.492582548971891399e+01,1.538827035781738850e+01,1.580497501584035547e+01,1.621163165002083417e+01,1.667111247494162996e+01
0.000000000000000000e+00,6.380000000000000115e-01,1.503042840143266368e+01,1.548132203315755007e+01,1.590042725738026697e+01,1.630105744815337943e+01,1.676037019880574874e+01
0.000000000000000000e+00,6.426666666666667194e-01,1.513328961877138568e+01,1.558157447495870507e+01,1.599731578235366314e+01,1.639241853015344930e+01,1.685197762409788425e+01
0.000000000000000000e+00,6.473333333333333162e-01,1.524228452769980002e+01,1.568246956089870459e+01,1.609381418919494067e+01,1.648685502999111918e+01,1.695079093567137463e+01
0.000000000000000000e+00,6.520000000000000240e-01,1.535415990995663549e+01,1.577750983731165313e+01,1.619173534543917015e+01,1.657826298628064521e+01,1.705047594346956075e+01
0.000000000000000000e+00,6.566666666666667318e-01,1.546139175260599075e+01,1.588204133733390222e+01,1.628688469652196602e+01,1.666682901795708460e+01,1.714367501660560578e+01
0.000000000000000000e+00,6.613333333333333286e-01,1.556769727254480529e+01,1.597861921344905944e+01,1.637957723540985455e+01,1.675943194704825245e+01,1.723048781538446406e+01
0.000000000000000000e+00,6.660000000000000364e-01,1.566797569242691957e+01,1.607716512607827397e+01,1.647393119729900590e+01,1.684680694452757166e+01,1.731654002542351733e+01
0.000000000000000000e+00,6.706666666666667442e-01,1.576852877094441574e+01,1.617319820950807241e+01,1.657176166567094810e+01,1.693355753941210295e+01,1.740033199287331556e+01
0.000000000000000000e+00,6.753333333333333410e-01,1.587195582043785436e+01,1.627372777972777484e+01,1.666861682855837046e+01,1.702592655492637874e+01,1.748936240593543090e+01
0.000000000000000000e+00,6.800000000000000488e-01,1.597499021283051057e+01,1.637365536872684757e+01,1.676435139023148224e+01,1.711494018536555473e+01,1.757352535466578658e+01
0.000000000000000000e+00,6.846666666666667567e-01,1.607664215222239079e+01,1.646647083513322585e+01,1.685965745820535133e+01,1.720668805266242884e+01,1.765458276876898225e+01
0.000000000000000000e+00,6.893333333333333535e-01,1.618009719392287948e+01,1.656554985172301997e+01,1.695119106708067136e+01,1.729597418551328047e+01,1.774005882929338895e+01
0.000000000000000000e+00,6.940000000000000613e-01,1.628285602007856170e+01,1.665340890990818679e+01,1.704312199265647010e+01,1.738349465941425365e+01,1.781275040896061768e+01
0.000000000000000000e+00,6.986666666666667691e-01,1.638656016741594001e+01,1.674976641465125837e+01,1.713744021706240162e+01,1.747348661252062385e+01,1.788141325103327262e+01
0.000000000000000000e+00,7.033333333333333659e-01,1.649377957945806372e+01,1.684582097086514096e+01,1.722960849307995446e+01,1.756545451459457752e+01,1.795457496807114595e+01
0.000000000000000000e+00,7.080000000000000737e-01,1.659886118125167087e+01,1.694007771400377749e+01,1.732189246864107801e+01,1.765472279174608872e+01,1.803669748450679577e+01
0.000000000000000000e+00,7.126666666666667815e-01,1.669424831281199673e+01,1.703736575262481168e+01,1.741147285052635141e+01,1.774344022994059955e+01,1.812696407717989189e+01
0.000000000000000000e+00,7.173333333333333783e-01,1.677946627014990355e+01,1.712949604745156051e+01,1.750297809858573927e+01,1.783613138014899135e+01,1.821796492802526046e+01
0.000000000000000000e+00,7.219999999999999751e-01,1.687761192707288771e+01,1.722378820336524896e+01,1.759542518821728407e+01,1.792640985109047591e+01,1.829712934443235284e+01
0.000000000000000000e+00,7.266666666666667940e-01,1.697877234042835326e+01,1.732048358806541799e+01,1.768021639951781410e+01,1.801081156032227071e+01,1.838691906280711663e+01
0.000000000000000000e+00,7.313333333333333908e-01,1.708100143338740651e+01,1.741368818983479017e+01,1.776790091126896343e+01,1.809842176126992186e+01,1.845967239850934760e+01
0.000000000000000000e+00,7.359999999999999876e-01,1.716866175151832152e+01,1.750473128420897240e+01,1.785932142845257431e+01,1.818834733941670123e+01,1.854648294591994073e+01
0.000000000000000000e+00,7.406666666666666954e-01,1.726412489089855740e+01,1.759898784097678259e+01,1.794913038298667374e+01,1.827932946007879877e+01,1.862703477125165819e+01
0.000000000000000000e+00,7.453333333333334032e-01,1.735026675779035088e+01,1.768774365441555219e+01,1.803659169667846385e+01,1.837051242013903973e+01,1.870529640621303002e+01
0.000000000000000000e+00,7.500000000000000000e-01,1.744121797965302534e+01,1.777971461236657902e+01,1.813023670579875457e+01,1.845870215398054626e+01,1.878690911337287872e+01
0.000000000000000000e+00,7.546666666666667078e-01,1.752745227695091401e+01,1.787228588143688413e+01,1.821870891031355555e+01,1.854805294310986596e+01,1.886710392980019790e+01
0.000000000000000000e+00,7.593333333333334156e-01,1.762011434356734796e+01,1.796519028944381802e+01,1.830560575462584794e+01,1.863521523098473054e+01,1.896106674338698994e+01
0.000000000000000000e+00,7.640000000000000124e-01,1.770136397375889459e+01,1.805148706381733348e+01,1.839206964313785164e+01,1.872407950362334716e+01,1.904715747638329759e+01
0.000000000000000000e+00,7.686666666666667203e-01,1.778128487619990139e+01,1.813703540398563518e+01,1.847898949426433646e+01,1.881450552155523681e+01,1.915090011230201839e+01
0.000000000000000000e+00,7.733333333333334281e-01,1.786271180727747776e+01,1.822473434841401030e+01,1.856764475627690913e+01,1.890591094204524580e+01,1.924084159719603804e+01
0.000000000000000000e+00,7.780000000000000249e-01,1.796923330437230959e+01,1.830571671481478901e+01,1.865562917756692585e+01,1.899812189022199860e+01,1.933304960753973134e+01
0.000000000000000000e+00,7.826666666666667327e-01,1.803976710847571496e+01,1.839342197363589193e+01,1.874214954079140938e+01,1.909247821058217198e+01,1.942603251642588447e+01
0.000000000000000000e+00,7.873333333333334405e-01,1.811636960737449442e+01,1.847784672953413931e+01,1.883041716368741447e+01,1.918825924288931617e+01,1.952325380740645855e+01
0.000000000000000000e+00,7.920000000000000373e-01,1.821132513046911328e+01,1.857010108245920321e+01,1.892162300694290522e+01,1.927953813095586355e+01,1.960481262972899685e+01
0.000000000000000000e+00,7.966666666666667451e-01,1.829585835330000521e+01,1.865672917171036715e+01,1.900540698958396035e+01,1.937007002688869761e+01,1.970585365097023356e+01
0.000000000000000000e+00,8.013333333333334529e-01,1.838163717128562524e+01,1.874191950088999192e+01,1.909148524304548999e+01,1.946006520771702952e+01,1.979953828995663656e+01
0.000000000000000000e+00,8.060000000000000497e-01,1.844950699339733191e+01,1.882410925352204956e+01,1.917809229988945674e+01,1.955278361182367775e+01,1.988811218696440264e+01
0.000000000000000000e+00,8.106666666666666465e-01,1.852617476395909790e+01,1.889755553356417295e+01,1.926815615646082591e+01,1.964841627182961048e+01,1.998910799235796176e+01
0.000000000000000000e+00,8.153333333333334654e-01,1.859622528131558283e+01,1.898586343319824010e+01,1.935623794355585048e+01,1.973494802366731449e+01,2.009276959410455277e+01
0.000000000000000000e+00,8.200000000000000622e-01,1.867128529012822469e+01,1.906783579504430648e+01,1.944186997947995721e+01,1.982771376528933160e+01,2.020274496494759120e+01
0.000000000000000000e+00,8.246666666666666590e-01,1.874986119839470433e+01,1.914626452581517668e+01,1.952957844890813988e+01,1.991828598472303469e+01,2.030015617075610379e+01
0.000000000000000000e+00,8.293333333333333668e-01,1.881557811917842571e+01,1.921810010079708775e+01,1.961531991793385643e+01,2.000940969802675440e+01,2.037744673961706354e+01
0.000000000000000000e+00,8.340000000000000746e-01,1.887887525529817623e+01,1.929503481466972303e+01,1.970498927294383407e+01,2.010087944773847823e+01,2.048218862769756754e+01
0.000000000000000000e+00,8.386666666666666714e-01,1.895507576058749066e+01,1.937225846081050307e+01,1.979284669045042122e+01,2.018217771200021105e+01,2.057852090464153960e+01
0.000000000000000000e+00,8.433333333333333792e-01,1.901672548146149211e+01,1.945209158628190949e+01,1.987361058976572892e+01,2.027218152029686848e+01,2.067037071581786378e+01
0.000000000000000000e+00,8.480000000000000870e-01,1.908166004640282054e+01,1.952912488346287745e+01,1.995801133041706521e+01,2.036496170568556252e+01,2.077106987816574701e+01
0.000000000000000000e+00,8.526666666666666838e-01,1.915136837888059063e+01,1.960274729819026618e+01,2.004064528261238465e+01,2.045658889364910493e+01,2.086542511345172812e+01
0.000000000000000000e+00,8.573333333333333917e-01,1.920592049225032838e+01,1.967807749268285633e+01,2.012443539366607226e+01,2.055002743444092417e+01,2.096633352539239326e+01
0.000000000000000000e+00,8.620000000000000995e-01,1.927019825730023328e+01,1.975124107151269826e+01,2.021153664821915186e+01,2.064143991044721815e+01,2.106458900407702473e+01
0.000000000000000000e+00,8.666666666666666963e-01,1.933849067985282844e+01,1.982565159190794901e+01,2.029541454627464958e+01,2.072820300475620670e+01,2.117165482096175211e+01
0.000000000000000000e+00,8.713333333333334041e-01,1.939899015098064439e+01,1.990009111223306704e+01,2.037512480687567162e+01,2.082002096274083058e+01,2.127936885940780343e+01
0.000000000000000000e+00,8.760000000000001119e-01,1.945531933220787124e+01,1.997318319070274839e+01,2.046039605838420172e+01,2.091913883190171930e+01,2.138853413904555012e+01
0.000000000000000000e+00,8.806666666666667087e-01,1.952004718532643324e+01,2.005518290005147009e+01,2.054769135834764171e+01,2.100738094187461158e+01,2.148004873412303439e+01
0.000000000000000000e+00,8.853333333333334165e-01,1.957511915235292577e+01,2.013171370698886875e+01,2.063042760484022864e+01,2.110765993404791274e+01,2.158286049877320067e+01
0.000000000000000000e+00,8.900000000000001243e-01,1.963189589543639357e+01,2.020638540568686992e+01,2.071141293067286071e+01,2.119879915065292408e+01,2.168141899220050206e+01
0.000000000000000000e+00,8.946666666666667211e-01,1.968449623878269605e+01,2.027606513286598044e+01,2.079283693315604609e+01,2.129325079285366940e+01,2.178574996786198881e+01
0.000000000000000000e+00,8.993333333333333179e-01,1.973441852283389508e+01,2.034562862519089776e+01,2.087101370138251255e+01,2.138871982054020648e+01,2.189110941397829890e+01
0.000000000000000000e+00,9.040000000000000258e-01,1.979547086365226249e+01,2.042019666303077585e+01,2.095559901790737811e+01,2.148591591474106366e+01,2.199382224066037139e+01
0.000000000000000000e+00,9.086666666666667336e-01,1.984990572516005614e+01,2.049351554510248974e+01,2.103891825968701212e+01,2.158044928553799835e+01,2.210879062654466765e+01
0.000000000000000000e+00,9.133333333333334414e-01,1.990713170815459065e+01,2.056060767056935035e+01,2.111935552868317245e+01,2.167685290906066697e+01,2.221411001229475346e+01
0.000000000000000000e+00,9.180000000000000382e-01,1.996313741514095952e+01,2.063093945381934802e+01,2.120300776475478344e+01,2.176991325748707595e+01,2.232878163694404705e+01
0.000000000000000000e+00,9.226666666666667460e-01,2.001838669848970298e+01,2.069745455619879948e+01,2.127964198919415750e+01,2.186494807367030901e+01,2.244348047393914669e+01
0.000000000000000000e+00,9.273333333333334538e-01,2.007328897917305355e+01,2.077204924362499128e+01,2.136187539475335839e+01,2.195886680831775095e+01,2.255457669187984138e+01
0.000000000000000000e+00,9.320000000000000506e-01,2.012793085203794519e+01,2.085020908168309361e+01,2.144334109934012744e+01,2.205017875240878311e+01,2.265652227015632647e+01
0.000000000000000000e+00,9.366666666666667584e-01,2.018862948875637997e+01,2.092196466028411095e+01,2.152315481326168012e+01,2.214855922811690192e+01,2.276044363137538085e+01
0.000000000000000000e+00,9.413333333333333552e-01,2.025013041670661806e+01,2.098215388808387516e+01,2.160545806062627250e+01,2.224156790605854184e+01,2.286490817932087793e+01
0.000000000000000000e+00,9.460000000000000631e-01,2.030331775330756727e+01,2.105317443678785594e+01,2.168854984496528360e+01,2.233350172908867748e+01,2.297611691221146657e+01
0.000000000000000000e+00,9.506666666666667709e-01,2.035273807325119577e+01,2.111784346602293283e+01,2.176358796613222069e+01,2.242698078869595335e+01,2.308786257480951321e+01
0.000000000000000000e+00,9.553333333333333677e-01,2.040526289596768805e+01,2.118477461061758405e+01,2.184543123821172728e+01,2.251817663471131326e+01,2.320088298479704036e+01
0.000000000000000000e+00,9.600000000000000755e-01,2.046722627473423728e+01,2.124482210440715590e+01,2.192964925532873011e+01,2.261092276396878731e+01,2.331390191969077108e+01
0.000000000000000000e+00,9.646666666666667833e-01,2.052225396961807746e+01,2.131380594019616481e+01,2.200766153861321328e+01,2.270558820329360117e+01,2.342585787619580273e+01
0.000000000000000000e+00,9.693333333333333801e-01,2.057052737980000146e+01,2.137639874729677203e+01,2.208746415729752499e+01,2.279791581264162303e+01,2.353884863115685633e+01
0.000000000000000000e+00,9.740000000000000879e-01,2.061921617853719013e+01,2.144114284163462258e+01,2.216229460319726385e+01,2.288815450555531683e+01,2.363945568386483131e+01
0.000000000000000000e+00,9.786666666666666847e-01,2.067459692095884094e+01,2.150028574680399629e+01,2.223991232169028720e+01,2.298035149644339370e+01,2.374320093605841464e+01
0.000000000000000000e+00,9.833333333333333925e-01,2.072967072374971664e+01,2.156477677442070373e+01,2.231739359942569223e+01,2.307292899895330152e+01,2.384966479570621445e+01
0.000000000000000000e+00,9.880000000000001004e-01,2.077933140390686262e+01,2.162728996478552190e+01,2.239969008482074386e+01,2.316537585317313486e+01,2.396182392704638886e+01
0.000000000000000000e+00,9.926666666666666972e-01,2.082564892880971286e+01,2.168988554165585469e+01,2.247803707885494617e+01,2.325606658182673314e+01,2.407521053688116197e+01
0.000000000000000000e+00,9.973333333333334050e-01,2.087153659681122164e+01,2.175519782682606618e+01,2.255647446480732299e+01,2.334630189299334546e+01,2.418334621405435669e+01
0.000000000000000000e+00,1.002000000000000224e+00,2.092601879637386375e+01,2.181033845314198771e+01,2.263339108720929360e+01,2.343772499612872195e+01,2.429054973573366993e+01
0.000000000000000000e+00,1.006666666666666821e+00,2.097380127690722773e+01,2.186816158355298967e+01,2.271246796095062592e+01,2.353528752296329429e+01,2.439458236059505580e+01
0.000000000000000000e+00,1.011333333333333417e+00,2.101169319150926640e+01,2.192878478107540374e+01,2.278547218349744696e+01,2.362480841461500702e+01,2.449855467296725919e+01
0.000000000000000000e+00,1.016000000000000014e+00,2.104999630394318189e+01,2.198825584692654189e+01,2.286349850733237687e+01,2.371234338586548418e+01,2.460509849004208860e+01
0.000000000000000000e+00,1.020666666666666611e+00,2.109565327959028025e+01,2.205287540195639551e+01,2.294041697251057244e+01,2.380118348589553889e+01,2.471720474489676533e+01
0.000000000000000000e+00,1.025333333333333430e+00,2.114098482983051497e+01,2.211983146637920328e+01,2.301938972665993077e+01,2.389935326508151547e+01,2.482117959226036419e+01
0.000000000000000000e+00,1.030000000000000027e+00,2.118599256526083252e+01,2.218661729010376860e+01,2.310078545974885600e+01,2.399118831515258421e+01,2.492552724749890203e+01
0.000000000000000000e+00,1.034666666666666845e+00,2.123435455235081548e+01,2.224892181912036548e+01,2.317743579334818804e+01,2.409018423269886711e+01,2.503908843306489018e+01
0.000000000000000000e+00,1.039333333333333442e+00,2.128233841207780230e+01,2.230549790463019733e+01,2.324835855228936055e+01,2.417697084448387912e+01,2.515660773063286371e+01
0.000000000000000000e+00,1.044000000000000039e+00,2.132373570560280029e+01,2.236666244799641845e+01,2.332472066356458740e+01,2.427760089349330030e+01,2.527116242712759941e+01
0.000000000000000000e+00,1.048666666666666636e+00,2.136647855212626723e+01,2.242672700169589106e+01,2.339692692335625068e+01,2.437015636214075087e+01,2.538496967866107923e+01
0.000000000000000000e+00,1.053333333333333455e+00,2.140832841716645163e+01,2.248698524032232626e+01,2.346921734099937140e+01,2.445691451287453688e+01,2.550183042024963243e+01
0.000000000000000000e+00,1.058000000000000052e+00,2.144558676357577554e+01,2.254400750324642999e+01,2.354242547886580539e+01,2.453688603126181178e+01,2.561495782340254834e+01
0.000000000000000000e+00,1.062666666666666870e+00,2.148251102730077378e+01,2.260332534138599314e+01,2.361904259264081674e+01,2.462925328818729298e+01,2.572832225539035278e+01
0.000000000000000000e+00,1.067333333333333467e+00,2.151910302891946003e+01,2.266655832663520442e+01,2.369452817261622712e+01,2.472292607863055380e+01,2.584293693077889742e+01
0.000000000000000000e+00,1.072000000000000064e+00,2.155536458020159785e+01,2.272248060470085562e+01,2.376405330170078756e+01,2.481666114454698047e+01,2.595055841296450083e+01
0.000000000000000000e+00,1.076666666666666661e+00,2.159128568446863028e+01,2.276836066327671304e+01,2.383646530203990110e+01,2.491326685499023696e+01,2.605872602132484417e+01
0.000000000000000000e+00,1.081333333333333258e+00,2.162687640868215055e+01,2.283029158494208133e+01,2.391429609397790657e+01,2.499903314592454606e+01,2.616498123459921388e+01
0.000000000000000000e+00,1.086000000000000076e+00,2.166214105453296312e+01,2.289359915450203076e+01,2.398623379190992821e+01,2.508935497336923959e+01,2.627030972659213148e+01
0.000000000000000000e+00,1.090666666666666895e+00,2.169708138150171450e+01,2.295170343115659861e+01,2.406345186270295500e+01,2.518219291111350699e+01,2.637676934481516611e+01
0.000000000000000000e+00,1.095333333333333492e+00,2.173169916678293134e+01,2.300469032270455827e+01,2.414102291920351462e+01,2.527149416821596972e+01,2.649114377706052181e+01
0.000000000000000000e+00,1.100000000000000089e+00,2.176599616575811780e+01,2.306020052858298897e+01,2.421600753400266726e+01,2.536230953633576846e+01,2.660751606348634724e+01
1.000000000000000000e+00,4.000000000000000222e-01,1.866801657701867612e+01,2.118364145403821297e+01,2.332214888295156996e+01,2.571010664309047300e+01,2.882296222847115175e+01
1.000000000000000000e+00,4.046666666666666745e-01,1.867997828437708918e+01,2.115874462793997424e+01,2.327776444613547113e+01,2.562508309903574144e+01,2.869106152797074571e+01
1.000000000000000000e+00,4.093333333333333823e-01,1.869654290455599721e+01,2.113460250186670208e+01,2.323027389944755683e+01,2.554829516247833610e+01,2.855441761761798602e+01
1.000000000000000000e+00,4.140000000000000346e-01,1.871306887846953160e+01,2.111094384058345241e+01,2.317836971463444229e+01,2.546716457117745236e+01,2.841397384263857973e+01
1.000000000000000000e+00,4.186666666666666869e-01,1.872776857282041973e+01,2.109199532304531388e+01,2.313723145906419632e+01,2.537981075224451288e+01,2.827415033919630361e+01
1.000000000000000000e+00,4.233333333333333393e-01,1.874156319796755099e+01,2.107542646648929008e+01,2.309436868845342516e+01,2.529996097410478839e+01,2.813572295940455348e+01
1.000000000000000000e+00,4.280000000000000471e-01,1.876213151344850516e+01,2.105882006442320176e+01,2.304340578443311571e+01,2.522866248322556260e+01,2.801584049538698906e+01
1.000000000000000000e+00,4.326666666666666994e-01,1.878309645434602260e+01,2.103851509859094193e+01,2.300963953527050165e+01,2.514879524104021513e+01,2.790541288693150435e+01
1.000000000000000000e+00,4.373333333333333517e-01,1.879849898333237945e+01,2.101394786013348792e+01,2.295209389527736832e+01,2.506890012857529726e+01,2.779017367466518706e+01
1.000000000000000000e+00,4.420000000000000040e-01,1.881122904105183125e+01,2.099639167408122375e+01,2.290845178098763313e+01,2.498919785158258478e+01,2.767949855751558630e+01
1.000000000000000000e+00,4.466666666666667118e-01,1.882146017474772748e+01,2.098021876678651765e+01,2.285836381965221875e+01,2.491248446853180454e+01,2.756368920062769590e+01
1.000000000000000000e+00,4.513333333333333641e-01,1.883548595797089931e+01,2.095754402460043408e+01,2.281436546044705338e+01,2.484155577008486304e+01,2.744830482563368435e+01
1.000000000000000000e+00,4.560000000000000164e-01,1.885904790486947746e+01,2.093204013745555159e+01,2.276731423422405243e+01,2.476447142605709573e+01,2.733334604928471379e+01
1.000000000000000000e+00,4.606666666666666687e-01,1.886994087607649817e+01,2.091163989860962857e+01,2.271896100482656067e+01,2.469395267389527859e+01,2.721881345464448998e+01
1.000000000000000000e+00,4.653333333333333766e-01,1.888234813345572860e+01,2.088820933741610020e+01,2.266817093066261180e+01,2.462019084821056580e+01,2.710470755663404674e+01
1.000000000000000000e+00,4.700000000000000289e-01,1.888618961191522772e+01,2.086295935620113440e+01,2.261678929650443948e+01,2.454642309761187491e+01,2.698868249988338519e+01
1.000000000000000000e+00,4.746666666666666812e-01,1.889535935890807039e+01,2.084164147689589441e+01,2.257324696984739631e+01,2.446469547279222212e+01,2.684160303882626408e+01
1.000000000000000000e+00,4.793333333333333890e-01,1.890102576276295565e+01,2.082358945186219401e+01,2.252254692285642079e+01,2.437950922973389467e+01,2.669552527777863560e+01
1.000000000000000000e+00,4.840000000000000413e-01,1.891046400113476267e+01,2.080835622772133320e+01,2.248042481045883889e+01,2.430415213958938381e+01,2.655020728546623587e+01
1.000000000000000000e+00,4.886666666666666936e-01,1.891987404160735053e+01,2.078738965777591474e+01,2.244100488603897858e+01,2.423457866071268896e+01,2.640615106486042762e+01
1.000000000000000000e+00,4.933333333333333459e-01,1.892945555252842738e+01,2.075777398794518902e+01,2.239313580475424104e+01,2.416213207281885289e+01,2.630590555127969665e+01
1.000000000000000000e+00,4.979999999999999982e-01,1.894095767385171314e+01,2.074028828492696164e+01,2.233832166518332230e+01,2.408657037824518810e+01,2.621017024732255152e+01
1.000000000000000000e+00,5.026666666666667060e-01,1.894927149382857579e+01,2.071854155484555093e+01,2.229205934794470778e+01,2.400652803226198628e+01,2.611474415587700548e+01
1.000000000000000000e+00,5.073333333333334139e-01,1.896000349275651686e+01,2.069375442851247726e+01,2.225156955752049370e+01,2.393790498450902504e+01,2.601962805949917623e+01
1.000000000000000000e+00,5.120000000000000107e-01,1.896525737989621518e+01,2.066962956271396479e+01,2.220155334801708236e+01,2.386529913066761921e+01,2.592482271556374229e+01
1.000000000000000000e+00,5.166666666666667185e-01,1.896792884109493471e+01,2.065328864441734424e+01,2.215118986281508384e+01,2.379258931234195984e+01,2.581302948287454768e+01
1.000000000000000000e+00,5.213333333333334263e-01,1.897212699723959162e+01,2.062947894958290007e+01,2.210651586025008797e+01,2.372207083832595131e+01,2.569303260688528567e+01
1.000000000000000000e+00,5.260000000000000231e-01,1.898044267665685325e+01,2.060920212063282619e+01,2.205567123485499081e+01,2.365003576785499462e+01,2.557356394035565827e+01
1.000000000000000000e+00,5.306666666666667309e-01,1.898915502666765320e+01,2.058400465069943408e+01,2.200743862286911678e+01,2.358129089488721419e+01,2.545462282846531821e+01
1.000000000000000000e+00,5.353333333333333277e-01,1.900804887333435289e+01,2.056024952154452023e+01,2.196472026008843059e+01,2.351090476452160516e+01,2.534078930490180070e+01
